"Working with one of the best Shakespeare sources, this film manages to be creditable to it's source, whilst still appealing to a wider audience.<br /><br />Branagh steals the film from under Fishburne's nose, and there's a talented cast on good form.","सबसे अच्छा शेक्सपियर के सूत्रों में से एक के साथ कार्य करना, इस फिल्म के लिए यह स्रोत है, whilst अभी भी एक व्यापक दर्शकों के लिए अपील करने के लिए ऋण का प्रबंधन । < br/> < br/> Branagh फिशबर्न की नाक के नीचे से फिल्म चुरा रहा है, और वहां अच्छे फार्म पर एक प्रतिभाशाली कलाकारों है ।",4
"Well...tremors I, the original started off in 1990 and i found the movie quite enjoyable to watch. however, they proceeded to make tremors II and III. Trust me, those movies started going downhill right after they finished the first one, i mean, ass blasters??? Now, only God himself is capable of answering the question ""why in Gods name would they create another one of these dumpster dives of a movie?"" Tremors IV cannot be considered a bad movie, in fact it cannot be even considered an epitome of a bad movie, for it lives up to more than that. As i attempted to sit though it, i noticed that my eyes started to bleed, and i hoped profusely that the little girl from the ring would crawl through the TV and kill me. did they really think that dressing the people who had stared in the other movies up as though they we're from the wild west would make the movie (with the exact same occurrences) any better? honestly, i would never suggest buying this movie, i mean, there are cheaper ways to find things that burn well.","खैर.. । झटके मैं, मूल १९९० में बंद शुरू कर दिया और मैं फिल्म देखने के लिए काफी सुखद पाया । हालांकि, वे झटके द्वितीय और तृतीय बना दीं । मेरा विश्वास करो, उन फिल्मों डाउनहिल सही होने के बाद वे पहले एक खत्म हो जा शुरू कर दिया, मेरा मतलब है, गधा ब्लास्टर्स??? अब, केवल भगवान खुद सवाल का जवाब देने में सक्षम है ""क्यों देवताओं के नाम में वे एक फिल्म के इन कचरे के डिब्बे गोते के एक और एक पैदा होगा?"" कंपन IV एक बुरी फिल्म नहीं माना जा सकता है, वास्तव में यह भी एक बुरी फिल्म का एक प्रतीक नहीं माना जा सकता है, के लिए यह है कि अधिक से अधिक तक रहता है । के रूप में मैं हालांकि यह बैठने की कोशिश की, मैंने देखा कि मेरी आंखों को खून शुरू कर दिया, और मैं दरियादिली से आशा व्यक्त की कि अंगूठी से छोटी लड़की टीवी के माध्यम से क्रॉल और मुझे मार डालेंगे । क्या वे सच में लगता है कि जो लोग अंय फिल्मों में जड़ा था ड्रेसिंग के रूप में हालांकि वे हम जंगली पश्चिम से कर रहे है फिल्म (ठीक उसी घटनाओं के साथ) किसी भी बेहतर होगा? ईमानदारी से, मैं इस फिल्म खरीदने का सुझाव कभी नहीं, मेरा मतलब है, वहां सस्ता तरीके चीजें है जो अच्छी तरह से जला मिल रहे हैं ।",1
"Ouch! This one was a bit painful to sit through. It has a cute and amusing premise, but it all goes to hell from there. Matthew Modine is almost always pedestrian and annoying, and he does not disappoint in this one. Deborah Kara Unger and John Neville turned in surprisingly decent performances. Alan Bates and Jennifer Tilly, among others, played it way over the top. I know that's the way the parts were written, and it's hard to blame actors, when the script and director have them do such schlock. If you're going to have outrageous characters, that's OK, but you gotta have good material to make it work. It didn't here. Run away screaming from this movie if at all possible.","आहा! यह एक के माध्यम से बैठने के लिए दर्द सा हो गया था । यह एक सुंदर और मनोरंजक आधार है, लेकिन यह सब वहां से नरक में चला जाता है । मैथ्यू मोडीने लगभग हमेशा पैदल और कष्टप्रद है, और वह इस एक में निराश नहीं करता है । दबोरा क्रा Unger और जॉन नेविल आश्चर्यजनक रूप से सभ्य प्रदर्शन में बदल गए । एलन Bates और जेनिफर, दूसरों के बीच में, यह शीर्ष पर रास्ता खेला । मुझे पता है कि जिस तरह से भागों लिखा गया है, और यह अभिनेताओं को दोष मुश्किल है, जब पटकथा और निर्देशक उंहें ऐसे कूड़ा है । यदि आप अपमानजनक अक्षर है, कि ठीक है जा रहे हैं, लेकिन आप अच्छी सामग्री के लिए यह काम करना होगा । यह यहां नहीं था । भागो दूर अगर हर संभव इस फिल्म से चिल्ला ।",4
"I've seen some crappy movies in my life, but this one must be among the very worst. Definately bottom 100 material (imo, that is).<br /><br />We follow two couples, the Dodds (Billy Bob Thornton as Lonnie Earl and Natasha Richardson as Darlene) and the Kirkendalls (Patrick Swayze as Roy and Charlize Theron as Candy) in one car on a roadtrip to Reno.<br /><br />Apparently, Lonnie isn't too happy with his sex-life, so he cheats on his wife with Candy, who's despirately trying to have a baby. Roy, meanwhile, isn't too sure if his sperm is OK so he's getting it checked by a doctor.<br /><br />Now, I had read the back of the DVD, but my girlfriend didn't, and she blurted out after about 20 minutes: 'oh yeah, she's gonna end up pregnant but her husband can't have any baby's'. Spot on, as this movie is soooo predictable. As well as boring. And annoying. Meaningless. Offensive. Terrible.<br /><br />An example of how much this movie stinks. The two couples set out in their big car towards Nevada, when they are stopped by 2 police-officers, as they didn't stop at a stop-sign. The guys know each other and finally bribe the two officers with a case of beer. Not only is this scene pointless and not important (or even relevant) for the movie, it takes about 5 minutes! It's just talk and talk and talk, without ever going somewhere.<br /><br />I still have to puke thinking about the ending though. Apparently, Roy ISN'T having problems down there so he IS the father of the child. How many times does that happen in the movies... try something new! The cheated wife ultimately forgives her husband and best friend for having the affair and they all live happily ever after. Yuck.<br /><br />Best scene of the movie is right at the end, with a couple of shots of the Grand Canyon. Why couldn't they just keep the camera on that for 90 minutes?<br /><br />One would expect more from this cast (although Thornton really tries), but you can't really blame them. Writers, shame on you!<br /><br />1/10.","मैं अपने जीवन में कुछ भद्दा फिल्में देखा है, लेकिन यह एक बहुत बुरा के बीच होना चाहिए । निश्चित रूप से नीचे १०० सामग्री (imo, अर्थात). < br/> < br/> हम दो जोड़ों का पालन करें, Dodds (बिली बॉब Thornton के रूप में Lonnie अर्ल और Darlene के रूप में नताशा रिचर्डसन) और Kirkendalls (पैट्रिक रॉय के रूप में Swayze और चार्लीज़ थेरॉन कैंडी के रूप में) एक कार में एक roadtrip पर रेनो के लिए. < br/> < br/> जाहिर है, Lonnie भी अपने सेक्स जीवन के साथ खुश नहीं है, तो वह कैंडी, जो एक बच्चे की कोशिश कर रहा है despirately के साथ अपनी पत्नी पर धोखा देती है । रॉय, इस बीच, यह भी यकीन है कि अगर उसके शुक्राणु ठीक है तो वह यह एक डॉक्टर द्वारा जांच हो रही है नहीं है । < br/> < br/> अब, मैं डीवीडी के पीछे पढ़ा था, लेकिन मेरी प्रेमिका नहीं था, और वह के बारे में 20 मिनट के बाद बाहर blurted: ' ओह, हां, वह अंत में गर्भवती हो रही है, लेकिन उसके पति एक नहीं हो सकता y बेबी ' एस । पर स्पॉट, के रूप में इस फिल्म तो उंमीद के मुताबिक है । साथ ही बोरिंग भी कराई । और कष्टप्रद । व्यर्थ. आक्रामक. भयानक. < br/> < br/> इस फिल्म से कितना बदबू आती है इसका एक उदाहरण. दो नेवादा की ओर उनकी बड़ी कार में बाहर सेट जोड़ों, जब वे 2 पुलिस-अधिकारियों द्वारा बंद कर दिया, के रूप में वे एक बंद हस्ताक्षर में बंद नहीं किया है । लडके एक दूसरे को जानते हैं और अंत में बीयर के एक केस के साथ दोनों अफसरों को रिश्वत देते हैं । न केवल इस दृश्य व्यर्थ है और महत्वपूर्ण नहीं है (या भी प्रासंगिक) फिल्म के लिए, यह लगभग 5 मिनट लगते हैं! यह सिर्फ बात और बात है और बात करते हैं, कभी कहीं जा रहा बिना । < br/> < br/> मैं अभी भी समाप्त हालांकि के बारे में सोच उल्टी है । जाहिर है, रॉय समस्या नहीं है वहां नीचे तो वह बच्चे का पिता है । कितनी बार है कि फिल्मों में होता है... कुछ नया करने की कोशिश करो! धोखा दिया पत्नी अंततः चक्कर आने के लिए अपने पति और सबसे अच्छा दोस्त को क्षमा और वे सब खुशी से कभी के बाद रहते हैं । छी. < br/> < br/> फिल्म का सबसे अच्छा दृश्य अंत में सही है, ग्रांड कैंयन के शॉट्स के एक जोड़े के साथ । क्यों नहीं वे सिर्फ उस पर ९० मिनट के लिए कैमरे रख सकता है? < br/> < br/> एक इस कास्ट से अधिक की उम्मीद है (हालांकि Thornton वास्तव में कोशिश करता है), लेकिन आप वास्तव में उन्हें दोष नहीं कर सकते. राइटर, आप पर शर्म आनी चाहिए! < br/> < br/> 1/10.",1
"""Carriers"" follows the exploits of two guys and two gals in a stolen Mercedes with the words road warrior on the hood hightailing it down the highway for the beach with surfboards strapped to the top of their car. Brian (Chris Pine of ""Star Trek"") is driving and his girlfriend Bobby (Piper Perabo of ""Coyote Ugly"")has shotgun, while Brian's younger brother, Danny (Lou Taylor Pucci of ""Fanboys"") and his friend--not exactly girlfriend--Kate (Emily VanCamp of ""The Ring 2"") occupy the backseat. This quartet of twentysomething characters are living in a nightmare. Apparently, a viral pandemic--which co-directors & co-scenarists Alex Pastor and David Pastor tell us absolutely nothing about--has devastated America. Naturally, the lack of exposition shaves off at least fifteen minutes that would have slowed down this cynical melodrama about how humans degenerate in a crisis and become their own worst enemies.<br /><br />This lethal virus gives you the shingles and then you bleed and die. Most everybody runs around wearing those white masks strapped to their nose and mouth by a thin rubber band. Initially, this foursome encounters a desperate father, Frank (Christopher Meloni of ""Runaway Bride""),and his cute little daughter Jodie (Kiernan Shipka of ""Land of the Lost"") blocking the highway with their SUV. Brian swerves around Frank when he tries to waylay them, but in the process, the oil pan in their Mercedes ruptures and they wind up on foot. Reluctantly, they hitch a ride with Frank after they seal Jodie up in the rear of the SUV. She wears a mask over her nose and mouth and it is speckled with blood. Frank has heard that doctors are curing ailing people at a hospital and they head to it. Sadly, somebody has lied to Frank. The hospital physician is giving the last couple of kids some Kool-Aid that will put them out of their misery. The cure did not improve their condition. Everybody else in town is dead. Kate tries without success to get a dial tone on every phone. Frank realizes that there is no hope for his daughter and he lets the heroic quartet appropriate his SUV and take off.<br /><br />Indeed, ""Carriers"" qualifies as a relentlessly depressing movie about the effects of a pandemic on four sympathetic people who degenerate into homicidal murderers to protect themselves. They reach a country club and frolic around on a golf course until another four show up in suits and masks with pump-action shotguns. Incredibly, our protagonists manage to escape without getting shot, but Brian has a scare when he almost falls into the water with a floating corpse. Eventually, they discover that one of them has become infected. Later, as they are about to run out of gas, Brian blocks the highway like Frank did at the outset. Danny tries to stop a pair of older Christian women driving the car. Danny lies that his pregnant wife is about to give birth and he needs their help. Brian throws caution to the wind and blasts away at the ladies with his automatic pistol when they refuse to help them. Brian catches a slug in the leg from the passenger, but he kills her. <br /><br />No,""Carriers"" is not a beer & pizza movie that you can either laugh off or laugh with because the humor is virtually non-existent. By the end of this 84-minute movie, our heroes have turned into villains who only care only for themselves and their plight. Chris Pine makes quite an impression as fun-loving Brian and his energetic performance is the only reason to hang with this hokum, while the only other well-known actress, Piper Perabo, is relegated to an inconsequential girlfriend role. As Bobby, she makes tragic the mistake of showing compassion to a dying little girl and pays an awful price. It is a testament to Pine's performance that he can change his character to the point of putting himself before others. Essentially, Pine has the only role that gives him the ability to pull a one-eighty from happy-go-lucky guy to heartless guy. <br /><br />The two directors are Spanish brothers, and they never let the momentum flag. Since there is no relief in sight, ""Carriers"" sinks into predictability. ""Irréversible"" cinematographer Benoît Debie does a fantastic job with his widescreen lensing and as unsavory as this road trip becomes, Debie makes it look like a dynamic film. Aside from the lack of a happy ending or closure in any sense of the word, ""Carriers"" suffers because it is so horribly cynical. The scene when the German shepherd attacks Danny conjures up the most suspense, but even it could have been improved. Unfortunately, the Pastor brothers do not scare up either much tension or suspense. By fade-out, you really don't care what happens to anybody.","""वाहक"" दो लड़कों और दो लड़कियों के कारनामों डाकू पर शब्द सड़क योद्धा के साथ एक चोरी की मर्सिडीज में hightailing यह नीचे surfboards के साथ समुद्र तट के लिए राजमार्ग उनकी कार के ऊपर तंगी के साथ पीछा करता है । ब्रायन (""स्टार ट्रेक"" के क्रिस पाइन) गाड़ी चला रहा है और उसकी प्रेमिका बॉबी (""कोयोट बदसूरत"" के पाइपर Perabo) शॉटगन है, जबकि ब्रायन के छोटे भाई, डैनी (लो टेलर Pucci के ""Fanboys"") और उनके दोस्त--बिल्कुल नहीं प्रेमिका-केट (एमिली VanCamp की ""अंगूठी 2"") गौण पर कब्जा । twentysomething पात्रों की यह चौकड़ी एक दुःस्वप्न में जी रही है. जाहिर है, एक वायरल महामारी-जो सह निदेशकों & co-scenarists एलेक्स पादरी और डेविड पादरी हमें बिल्कुल कुछ नहीं के बारे में बताओ-अमेरिका तबाह कर दिया है । स्वाभाविक रूप से, प्रदर्शनी की कमी से कम पंद्रह मिनट है कि नीचे कैसे मनुष्य एक संकट में पतित और अपने खुद के सबसे दुश्मन बन के बारे में इस सनकी मेलोड्रामा धीमा होता बंद शेविंग्स । < br/> < br/> यह घातक वायरस आपको दाद देता है और फिर आप खून और मरेंगे । सबसे सब लोग एक पतली रबर बैंड द्वारा उन सफेद उनके नाक और मुंह की तंगी मास्क पहने हुए चारों ओर चलाता है । शुरू में, इस बड़े चार लोग एक हताश पिता मुठभेड़ों, फ्रैंक (क्रिस्टोफर ""भगोड़ा स्त्री"" के Meloni), और उसकी प्यारी छोटी बेटी Jodie (""खो के देश के Kiernan शिपका"") अपनी एसयूवी के साथ राजमार्ग अवरुद्ध । ब्रायन फ्रैंक के आसपास swerves जब वह उंहें waylay की कोशिश करता है, लेकिन इस प्रक्रिया में, तेल उनकी मर्सिडीज में पैन टूटना और वे पैर पर हवा । अनिच्छा से, वे फ्रैंक के साथ एक सवारी अड़चन के बाद वे सील एसयूवी के पीछे में Jodie । वह उसके नाक और मुंह पर एक मुखौटा पहनता है और यह खून से धब्बेदार है । फ्रैंक ने सुना है कि डॉक्टरों के एक अस्पताल में बीमार लोगों का इलाज कर रहे है और वे इसे सिर । अफसोस की बात है, किसी ने खुलकर झूठ बोला है । अस्पताल चिकित्सक बच्चों के पिछले कुछ कूल सहायता दे रहा है कि उंहें अपने दुख से बाहर रखा जाएगा । ईलाज में उनकी हालत में सुधार नहीं हुआ । शहर में बाकी सब मर चुका है । केट हर फोन पर एक डायल टोन प्राप्त करने के लिए सफलता के बिना कोशिश करता है । फ्रैंक को पता चलता है कि वहां अपनी बेटी के लिए कोई उंमीद नहीं है और वह वीर चौकड़ी उचित अपनी एसयूवी और दूर ले आओ । < br/> < br/> वास्तव में, ""वाहक"" चार सहानुभूति वाले लोगों पर एक महामारी के प्रभाव के बारे में एक अथक निराशाजनक फिल्म के रूप में उत्तीर्ण जो पतित homicidal हत्यारों में खुद को बचाने के लिए । वे एक देश के क्लब तक पहुंचने और एक गोल्फ कोर्स पर चारों ओर उल्लास जब तक एक और चार पंप के साथ सूट और मास्क कार्रवाई बंदूकें में दिखा । अविश्वसनीय रूप से, हमारे नायक को गोली मार दी हो रही बिना भागने का प्रबंधन, लेकिन ब्रायन एक डराना है जब वह लगभग एक अस्थाई लाश के साथ पानी में गिर जाता है । अंततः, उंहें पता चलता है कि उनमें से एक संक्रमित हो गया है । बाद में, के रूप में वे के बारे में गैस से बाहर चला रहे हैं, ब्रायन ब्लॉकों फ्रैंक की तरह राजमार्ग शुरू में किया था । डैनी के लिए पुराने ईसाई महिलाओं की एक जोड़ी कार ड्राइविंग रोकने की कोशिश करता है । डैनी झूठ है कि उसकी गर्भवती पत्नी के बारे में जंम देने के लिए है और वह उनकी मदद की जरूरत है । ब्रायन हवा और अपने स्वचालित पिस्तौल के साथ महिलाओं पर दूर धमाकों के लिए सावधानी फेंकता है जब ",3
"I had been looking forward to seeing this film for a long time, after seeing ""Return to Paradise,"" which I found to be gritty. I was so disappointed. The most realistic thing about it was the unpredictable ending which I think was partly stolen from ""Return to Paradise."" <br /><br />Maybe I was expecting too much. <br /><br />On the positive side Danes, Beckinsale and Pullman were fantastic in their roles. Although I didnt like Danes's character and first and found her very annoying. <br /><br />I couldnt see anything realistic about the film. It could of been done so much better, for example there could of been more emphasis on the prison conditions and the sheer horror. It was too cheery a movie to be realistic. There could also of been more action and tension<br /><br />The best thing about this film is the ""tragic"" ending. I couldnt of predicted that. But by that time I really didnt care what happened to them.<br /><br />3/10","मैं लंबे समय से इस फिल्म को देखने के लिए आगे देख रहा था, ""जन्नत में वापसी"" देखने के बाद मुझे जो मजा मिला वो किरकिरा हो गया । मैं बहुत निराश था । सबसे यथार्थवादी बात के बारे में यह अप्रत्याशित समाप्त जो मुझे लगता है कि आंशिक रूप से ""से वापस स्वर्ग में चोरी हो गया था."" < br/> < br/> शायद मैं बहुत ज्यादा उम्मीद कर रहा था । < br/> < br/> पॉजिटिव साइड पर Danes, बेकिंस्ले और पुलमैन अपने किरदारों में लाजवाब थे । हालांकि मैं Danes चरित्र और पहले की तरह नहीं था और उसे बहुत कष्टप्रद पाया । < br/> < br/> मैं फिल्म के बारे में यथार्थवादी कुछ भी नहीं देख सकता था । यह इतना अच्छा किया जा सकता है, उदाहरण के लिए वहां जेल की स्थिति और सरासर डरावना पर अधिक जोर दिया गया है सकता है । यह भी एक फिल्म के लिए यथार्थवादी हो उत्साही था । इसमें और भी हो सकता है एक्शन और टेंशन < br/> < br/> इस फिल्म के बारे में सबसे अच्छी बात ""दुखद"" समाप्त हो रही है । मैं भविष्यवाणी की है कि नहीं कर सका । लेकिन उस समय मैं वास्तव में परवाह नहीं था कि उंहें क्या हुआ द्वारा । < br/> < br/> 3/10",3
"Effect(s) without cause is generally not possible in the real world but in the world of Hollywood remakes, not only is it possible, it's required. The Haunting has been given the computer treatment courtesy of a 1st-class cinematographer-turner-director who once showed promise (Jan de Bont- Speed) but has since produced a string of big budget garbage (Twister, Speed 2).<br /><br />Actor are superfluous in a movie of this type and they seem to realize it. Liam Neeson and Cathrine Zeta-Jones act like they wish they were anywhere but in this film. Lili Taylor makes an attempt to add something to the proceedings but whatever that something might be is unknown since the script feels like half of it is missing. Events just happen, good and bad ghosts show up with no rhyme or reason and then the story just ends with a most unsatisfying non-event meant to wrap up the previous 90 minutes of inanity.<br /><br />There really isn't even reason to see this for the effects since we all know that anything can be put on screen now. Why not watch effects in the service of a good story instead of just for their own sake?","कारण के बिना प्रभाव आम तौर पर असली दुनिया में संभव नहीं है, लेकिन हॉलीवुड रीमेक की दुनिया में, न केवल यह संभव है, यह आवश्यक है । सता एक 1 श्रेणी के छायाकार-टर्नर-निर्देशक जो एक बार वादा (जन de Bont-गति) दिखाया के बाद से कंप्यूटर उपचार के सौजंय से दिया गया है, लेकिन जब से बड़ा बजट कचरा (ट्विस्टर के एक स्ट्रिंग का उत्पादन किया है, स्पीड 2). < br/> < br/> अभिनेता एक में अनावश्यक हैं इस प्रकार की फिल्म है और वे इसे महसूस करने लगते हैं. लियाम Neeson और Cathrine जीटा-जोंस एक्टर की तरह वे चाहते हैं कि वे कहीं भी हों लेकिन इस फिल्म में. लिली टेलर एक को कार्यवाही के लिए कुछ जोड़ने का प्रयास करता है, लेकिन जो कुछ भी हो सकता है अज्ञात है क्योंकि स्क्रिप्ट के आधे की तरह लगता है याद आ रही है । घटनाक्रम बस, अच्छा और बुरा भूत कोई कविता या कारण के साथ दिखाने के लिए और फिर कहानी सिर्फ एक सबसे नाकाफी गैर के साथ समाप्त होता है के लिए inanity के पिछले ९० मिनट लपेटो मतलब घटना । < br/> < br/> वहाँ वास्तव में भी कारण प्रभाव के लिए यह देखने के लिए नहीं है क्योंकि हम सभी kno डब्ल्यू कि कुछ भी अब स्क्रीन पर रखा जा सकता है । क्यों नहीं के बजाय सिर्फ अपने ही के लिए एक अच्छी कहानी की सेवा में प्रभाव देखो?",4
"This picture started out with good intentions, Bacon the scientist out to test the theory of invisibility, and Shue is cute as usual in her role. It all falls apart after that, it's your typical Hollywood thriller now, filmed on a soundstage with special effects galore, minus any kind of humour, wit or soul. In other words, don't waste your time watching this. Get the audiocassette tape with John DeLancie as the Invisible Man instead, also starring Leonard Nimoy. Now that was good, and HG Wells is well served, unlike with this mess.","इस तस्वीर को अच्छे इरादों के साथ बाहर शुरू कर दिया, बाहर वैज्ञानिक बेकन को दृश्यता के सिद्धांत का परीक्षण, और Shue उसकी भूमिका में हमेशा की तरह प्यारा है । यह सब उसके बाद अलग हो जाता है, यह अपने ठेठ हॉलीवुड थ्रिलर अब है, विशेष प्रभाव बहुतायत के साथ एक soundstage पर फिल्माया, शूंय से हास्य, बुद्धि या आत्मा के किसी भी प्रकार की । दूसरे शब्दों में, अपना समय बर्बाद यह देख नहीं है । अदृश्य आदमी के रूप में जॉन DeLancie के साथ audiocassette टेप के बजाय, यह भी लियोनार्ड निमॉय अभिनीत जाओ । अब जब कि अच्छा था, और पारा कुओं अच्छी तरह से सेवा की है, इस गंदगी के साथ विपरीत ।",2
"I chose to see this movie because it got a good score here on IMDb. But a lot of people either have really poor taste or someone's been fixing the score.<br /><br />Either way it was a real disappointment. The movie is exactly as stupid and far fetched as the title would suggest. There really is no reason to give a summary of the plot - but here goes: it felt like someone had been thinking: ""Wouldn't it be cool to make a movie where there were snakes on a plane? And then the snakes for some reason would go crazy and start biting and stuff?!?"" And that's about it! The plot is thin and unoriginal. The snakes are bad CGI (but it makes sense to cut corners on a movie that no one in their right mind will recommend to anyone!). The acting is poor, and all people are unbelievable stereo types.<br /><br />To sum it up: It's one of the worst movies I've ever seen - stay away!","मैं इस फिल्म को देखने के लिए चुना है क्योंकि यह IMDb पर यहां एक अच्छा स्कोर मिल गया । लेकिन बहुत से लोगों को या तो वास्तव में गरीब स्वाद है या किसी स्कोर फिक्सिंग गया है । < br/> < br/> किसी भी तरह से यह एक वास्तविक निराशा थी । फिल्म बिल्कुल के रूप में बेवकूफ है और अभी तक शीर्षक के रूप में लाया सुझाव है । वहां वास्तव में कोई कारण नहीं भूखंड का सार दे रहा है-लेकिन यहां जाता है: यह किसी की तरह सोच रहा था: ""यह एक फिल्म बनाने के लिए जहां एक विमान पर सांप थे शांत नहीं होगा? और फिर किसी कारण के लिए सांप पागल हो जाना और काटने और सामान शुरू होगा?!? "" और वह इसके बारे में है! साजिश पतली और मूल है । सांप बुरा CGI है (लेकिन यह समझ में आता है एक फिल्म है कि उनके सही मन में कोई भी किसी को सिफारिश करेंगे पर कोनों में कटौती!) । अभिनय गरीब है, और सभी लोगों को अविश्वसनीय स्टीरियो प्रकार हैं । < br/> < br/> इसे योग करने के लिए: यह सबसे खराब फिल्मों में से एक मैंने कभी देखा है-दूर रहो!",1
"This film has to be the worst I have ever seen. The title of the film deceives the audience into thinking there maybe hope. The story line of the film is laughable at best, with the acting so poor you just have to cringe. The title 'Zombie Nation' implies a hoard of zombies when in fact there are six in total. This cannot be categorised as a horror film due to the introduction of cheesy 80's music when the zombies 'attack'. The zombies actually talk and act like human beings in the film with the only difference being the make up which looks like something out a La Roux video. If you ever get the chance to buy this film then do so, then burn the copy.","इस फिल्म के लिए सबसे बुरा मैंने कभी देखा है । फिल्म का टाइटल दर्शकों को धोखा देती है सोच में शायद आशा हो । फिल्म की कहानी लाइन सबसे अच्छे रूप में हास्यास्पद है, अभिनय के साथ इतना गरीब तुम सिर्फ चापलूसी है । ' शीर्षक ज़ोंबी ' राष्ट्र लाश की एक होर्डिंग का तात्पर्य है जब वास्तव में वहां कुल छह में हैं । यह पनीर 80 के संगीत की शुरूआत के कारण एक हॉरर फिल्म के रूप में वर्गीकृत नहीं किया जा सकता है जब ' लाश पर हमला ' । लाश वास्तव में बात करते है और केवल अंतर के साथ फिल्म में मनुष्य की तरह कार्य किया जा रहा है जो एक ला रॉक्स वीडियो बाहर कुछ की तरह लग रहा है । अगर आपको कभी इस फिल्म को खरीदने का मौका मिलता है तो ऐसा करते हैं, तो कॉपी जला देते हैं.",1
