"The number of times I've had tears in my eyes when watching a movie are few. And there is only one time when I have really cried and that was when I saw this movie. This movie has some kliches but I really don't care. I cry even as I write this and it was quite some time since I saw it. It is perfectly acted and all the production values are good, but what really matters is the simple and wonderful message. We all know it in our hearts, but it is not always easy to remember that the only thing that really matters in life is LOVE in all it's forms. It's only when we love that we're truly alive. I know how sentimental I sound and I promise I'm not usually like that. I'm quite a cynic. This movie has brought out stronger feelings of both sorrow and happiness in me than any other movies and it will probably always be the first movie I recommend others to see.","बार मैं अपनी आंखों में आंसू लिया है जब एक फिल्म देख रहे है की संख्या कुछ कर रहे हैं । और वहां केवल एक ही समय है जब मैं सच में रोया है और वह था जब मैं इस फिल्म को देखा । इस फिल्म में कुछ kliches है लेकिन मुझे सच में परवाह नहीं है. मैं रो भी के रूप में मैं यह लिख और यह काफी कुछ समय के बाद मैंने इसे देखा था । यह पूरी तरह से काम किया और सभी उत्पादन मूल्यों अच्छा कर रहे हैं, लेकिन क्या वास्तव में मामलों सरल और अद्भुत संदेश है । हम सभी को यह हमारे दिल में पता है, लेकिन यह हमेशा याद रखना आसान नहीं है कि केवल एक चीज है कि वास्तव में जीवन में मामलों सभी रूपों में प्यार है । यह केवल जब हम प्यार है कि हम वास्तव में ज़िंदा हैं । मुझे पता है कि मैं कैसे भावुक ध्वनि और मैं वादा करता हूं कि मैं आमतौर पर ऐसा नहीं कर रहा हूं । मैं काफी निंदक हूं । यह फिल्म बाहर दोनों दुख और मेरे में खुशी किसी भी अंय फिल्मों की तुलना में मजबूत भावनाओं को लाया है और यह शायद हमेशा पहली फिल्म मैं दूसरों को देखने की सिफारिश होगी ।",10
"To begin with, I loved göta kanal 1, it had a lot of classic jokes including that unlucky guy in the canoe who always seems to be at the wrong place at the wrong time, he is still acting the same guy in the göta kanal 2 movie but in my opinion hes performance is not as funny as it was in the first movie, in fact you don't notice him much at all. A thing that made me think bad about this movie is the choice of boats, in this movie there are only race boats, they sure is speedy but those do not make waves like the big floating mansions used in the first movie, I liked the old ones better and these new boats makes one of the last scenes look ridiculous when the man in the canoe suddenly jumps out of it to evade the ""big waves"" from those small speedy boats. Truly a minus. You have to accept that we're not living in the same Sweden as in 1974 anymore. This movie also contains a bit more violence than the first one. Although the movie was great all in all. I've just concentrated on some cons that i was disappointed in but the rest of the movie were up to my expectations, so go see it! It's worth the money.","के साथ शुरू करने के लिए, मैं göta कनाल 1 प्यार करता था, यह डोंगी जो हमेशा गलत समय पर गलत जगह पर लगता है में उस बदनसीब आदमी सहित क्लासिक चुटकुले की एक बहुत कुछ था, वह अभी भी göta कनाल 2 फिल्म में एक ही आदमी अभिनय है, लेकिन मेरी राय में वह प्रदर्शन है नहीं के रूप में हास्यास्पद के रूप में यह पहली फिल्म में था, वास्तव में आप उसे बहुत सब पर ध्यान नहीं है । एक बात है कि ने मुझे इस फिल्म के बारे में बुरा लगता है नावों की पसंद है, इस फिल्म में केवल दौड़ नौकाओं, वे यकीन है कि तेजी से है, लेकिन उन बड़ी चल पहली फिल्म में इस्तेमाल किया हवेली की तरह लहरों नहीं है, मैं पुराने लोगों को पसंद बेहतर है और इन नए नौकाओं एक बनाता है पिछले दृश्यों की हास्यास्पद लग रही है जब डोंगी में आदमी अचानक से बाहर कूदता है कि उन छोटे तेज नौकाओं से ""बड़ी लहरों"" से बचने के लिए । वास्तव में एक शूंय । आप स्वीकार करते है कि हम एक ही स्वीडन में नहीं रह रहे है के रूप में १९७४ में अब । इस फिल्म में भी पहले की तुलना में थोड़ी ज्यादा हिंसा होती है. हालांकि फिल्म सभी में महान था । मैं सिर्फ कुछ बुरा है कि मैं में निराश लेकिन फिल्म के बाकी मेरी उंमीदों पर निर्भर थे पर ध्यान केंद्रित किया है, तो यह देखना जाना! यह पैसे के लायक है ।",8
"I've seen Mystery Men cop a bit of stick in the press and with the general public ( take the imdb vote for instance), but my overall feeling is that Mystery Men is more fun than most films, definitely wittier than most so-called comedy films and very nearly 'clever'.<br /><br />The cast is superb; Greg Kinnear is excellent, as are Geoffrey Rush and Tom Waits. Kinnear's limo scene with Ricky Jay is perfect 'spoiled movie star' and he imbues his character with the right balance of comic book quality and realism to make him work.<br /><br />I will admit the pacing is a little off in places, and visuals are certainly very flash bang, possibly to the detriment of further characterisation, but at the end of the day, this is high concept film making - it's about the little moments ""What's Up Tiger Lily?"" - and there are so many great ones in this film to make it worth repeated viewing.","मैंने देखा है रहस्य पुरुषों पुलिस प्रेस में छड़ी के एक बिट और आम जनता के साथ (उदाहरण के लिए imdb वोट ले), लेकिन मेरी समग्र भावना है कि रहस्य पुरुषों ज्यादातर फिल्मों से ज्यादा मजेदार है, निश्चित रूप से सबसे तथाकथित कॉमेडी फिल्मों से wittier और बहुत करीब ' चालाक ' । < br/> < br/> कास्ट शानदार है; ग्रेग Kinnear उत्कृष्ट है, के रूप में जेफ्री रश और टॉम इंतजार कर रहे हैं । रिकी जे के साथ है Kinnear लिमो दृश्य ' सही खराब फिल्म ' स्टार है और वह हास्य पुस्तक गुणवत्ता और यथार्थवाद के सही संतुलन के साथ अपने चरित्र imbues उसे काम करने के लिए । < br/> < br/> मैं मानता हूँ पेसिंग स्थानों में एक छोटे से दूर है, और दृश्यों निश्चित रूप से बहुत फ्लैश कर रहे हैं बैंग, संभवतः आगे विशिष्ट वर्णन की हानि के लिए है, लेकिन दिन के अंत में, यह उच्च अवधारणा फिल्म बना रही है-यह थोड़ा क्षणों ""क्या टाइगर लिली है के बारे में है?""-और वहां इस फिल्म में बहुत सारे महान है यह देखने के लायक बनाने के लिए ।",10
"Mary Pickford (""Born on the Fourth of July"" as Angela Moore) is ""The Little American"" (of French heritage); she falls in love with Jack Holt (as Karl Von Austreim), who had moved to America with his German father and American mother. French-American Raymond Hatton (as Count Jules de Destin of the ""Fighting Destins"") has fallen in love with Ms. Pickford. The love triangled threesome eventually wind up in France, with the Great War (World War I, in hindsight) complicating their lives considerably.<br /><br />A mostly entertaining, if propagandistically flawed, Cecil B. DeMille film. The torpedoing, and sinking, of a ship carrying Pickford is ""Titanic""-like. The war intrigue gets dramatic as Pickford slowly becomes an undercover spy for France, while the Germans occupy her ancestral home. Of course, German lover Holt arrives. It was difficult to believe they took so long to recognize each other as he moved in for the rape, but it was dark; and, prior events had them believe each other dead. The film goes WAY over-the-top in its symbolism. Pickford was, by the way, Canadian - though, few could deny she wasn't a ""Little American"", for all intents and purposes.<br /><br />FUN to spot ""extras"" who later became major stars include Wallace Beery, Colleen Moore, and Ramon Novarro - especially, watch for Mr. Novarro exhibiting ""star"" quality during one of the film's more memorable sequences: Pickford and the wounded soldier saluting each other as he is taken by her on a stretcher. Novarro even gets Mary Pickford to write a letter for him; obviously, he's got a future in pictures. Also future-bound is Ben Alexander, who plays the boy ""Bobby""; he becomes a dependable child actor, and grows up to become a Jack Webb partner on ""Dragnet"". <br /><br />******* The Little American (7/12/17) Cecil B. DeMille ~ Mary Pickford, Jack Holt, Raymond Hatton","मरियम पिकफोर्ड (""एंजेला मूर के रूप में जुलाई के चौथे"" पर जंमे) है ""लिटिल अमेरिकन"" (फ्रांसीसी विरासत के); वह जैक होल्ट (कार्ल वॉन Austreim के रूप में), जो अपने जर्मन पिता और अमेरिकी मां के साथ अमेरिका में स्थानांतरित कर दिया था के साथ प्यार में गिर जाता है । फ्रेंच अमेरिकी रेमंड Hatton (के रूप में ""लड़ किस्मत"" के जूल्स डी किस्मत गिनती) सुश्री पिकफोर्ड के साथ प्यार में गिर गया है । प्रेम त्रिकोण त्रिगुट अंततः फ्रांस में हवा, महान युद्ध (विश्व युद्ध के साथ, मसा में) उनके जीवन काफी उलझी हुई है । < br/> < br/> एक ज्यादातर मनोरंजक, अगर propagandistically त्रुटिपूर्ण, सेसिल B. मिलिंग फिल्म । torpedoing, और डूब, पिकफोर्ड ले जाने के एक जहाज के ""टाइटैनिक"" की तरह है । युद्ध साज़िश के रूप में नाटकीय हो जाता है पिकफोर्ड धीरे फ्रांस के लिए एक मुखौटे जासूस बन जाता है, जबकि जर्मन उसके पैतृक घर पर कब्जा । बेशक, जर्मन प्रेमी होल्ट आता है । यह विश्वास करना मुश्किल था कि वे इतनी देर के लिए एक दूसरे को पहचान के रूप में वह बलात्कार के लिए अंदर चले गए, लेकिन यह अंधेरा था; और, पहले की घटनाओं उंहें एक दूसरे मर विश्वास था । फिल्म अपने प्रतीकों में सबसे ऊपर रास्ता जाता है । पिकफोर्ड था, वैसे, कनाडा-हालांकि, कुछ इनकार कर सकता है वह एक ""छोटे अमेरिकी"" नहीं था, सभी उद्देश्यों और प्रयोजनों के लिए । < br/> < br/> मज़ा हाजिर करने के लिए ""एक्स्ट्रा"" जो बाद में प्रमुख सितारे बने वालेस बियर, Colleen मूर, और रेमन Novarro-विशेष रूप से, श्री के लिए घड़ी शामिल हैं । फिल्म के अधिक यादगार दृश्यों में से एक के दौरान ""स्टार"" गुणवत्ता प्रदर्शित Novarro: पिकफोर्ड और घायल सैनिक एक दूसरे को सलाम के रूप में वह एक स्ट्रेचर पर उसके द्वारा लिया जाता है । Novarro भी मरियम पिकफोर्ड हो जाता है उसके लिए एक पत्र लिखने के लिए; जाहिर है, वह चित्रों में एक भविष्य मिल गया है । इसके अलावा भविष्य बंधे बेन अलेक्जेंडर, जो लड़का ""बॉबी"" निभाता है; वह एक भरोसेमंद बाल अभिनेता बन जाता है, और ""Dragnet"" पर एक जैक वेब साथी बनने के लिए बढ़ता है । < br/> < br/> * * * * * * * लिटिल अमेरिकन (7/12/17) सेसिल बी. मिल ~ मैरी पिकफोर्ड, जैक होल्ट, रेमंड Hatton",7
"This is, without a shadow of a doubt, one of the scariest and most intriguing episodes of Doctor Who. This is a thrilling psychological ride and you will probably find your own beliefs being thrown into question. Riddled with spine-chilling moments, this is an episode no ""Who"" fan can afford to miss.<br /><br />Starting from when the pit was opened after the events in ""The Impossible Planet"", the Doctor and Ida are trapped and are running out of air. With no other alternatives, they decide to find what lies at the bottom of the pit, an event which surpasses even The Doctor's expectations. Whilst there, the Doctor is forced to make what he considers to be the ultimate sacrifice...<br /><br />Meanwhile, Rose and the other members of the Planet try to find a way to fend off the Ood, whose minds have been poisoned by the Beast. Also, is Toby Zed truly cured of his possession by the Beast?","यह एक शक की छाया के बिना है, डॉक्टर के सबसे डरावने और सर्वाधिक पेचीदा एपिसोड में से एक है जो । यह एक रोमांचकारी मनोवैज्ञानिक सवारी है और आप शायद अपने खुद के विश्वासों मिल जाएगा सवाल में फेंक दिया जा रहा है । रीढ़ द्रुतशीतन क्षणों के साथ छलनी, यह एक प्रकरण नहीं ""कौन"" प्रशंसक को याद कर सकते है बर्दाश्त कर सकता है । < br/> < br/> ' असंभव ग्रह ' में हुई घटनाओं के बाद जब गड्ढे खोले गए थे, तब से शुरू होकर डॉक्टर और आईडीए फंस रहे हैं और हवा से चल रहे हैं । कोई अंय विकल्प के साथ, वे खोजने के लिए क्या गड्ढे, एक घटना है जो भी डॉक्टर की उंमीदों से बढ़कर के तल पर झूठ का फैसला । वहां Whilst, डॉक्टर बनाने के लिए वह क्या समझता है परम बलिदान करने के लिए मजबूर किया जाता है... < br/> < br/> इस बीच, गुलाब और ग्रह के अन्य सदस्यों को Ood, जिनके मन जानवर द्वारा जहर दिया गया है रोकना करने के लिए एक रास्ता खोजने की कोशिश. इसके अलावा, टोबी जेड जानवर द्वारा अपने कब्जे के सही मायने में ठीक है?",10
"This movie is gorgeous. It's real and down to heart, but at the same time totally crazy. The characters are easy to fall in love with, because they have so many different minds, but each of us could refer to at least on. In Canada, we don't have many movies from Eastern Europe, and for the few I have seen, Loners is one of the best. It's very funny, and magic. If you want to see something new and refreshing, go see Loners.","यह फिल्म बहुत खूबसूरत है. यह असली है और दिल के लिए नीचे है, लेकिन एक ही समय में पूरी तरह से पागल । अक्षर के साथ प्यार में गिर करने के लिए आसान कर रहे हैं, क्योंकि वे इतने सारे अलग मन है, लेकिन हम में से प्रत्येक पर कम से उल्लेख कर सकता है । कनाडा में, हम पूर्वी यूरोप से कई फिल्में नहीं है, और कुछ मैंने देखा है के लिए, कुंवारा सबसे अच्छा में से एक है । यह बहुत ही हास्यास्पद है, और जादू । यदि आप कुछ नया और ताज़ा देखना चाहते हैं, तो कुंवारा देखते जाइए ।",10
"A single mother(Diane Keaton) finds herself working several minimum-wage jobs. When she gets fired, she finds that she is unable to support her sons(Michael Seater and Colin Roberts), the latter of whom has asthma. Then she goes to her friend and starts selling drugs. Soon enough, she gets addicted to the drugs that she is selling. Her life comes crashing down, especially when her kids, namely her oldest son, find out the truth and threaten to leave her. Then, she struggles to redeem herself with the help of her kids but can she protect her family from the drug lords who she worked for? <br /><br />Wow! This lifetime movie has some of the best acting I have ever seen! Diane Keaton overacts a lot, and her character comes off as crazy but she was extremely convincing. She is much better suited to drama than to comedy. However, the best performance in the movie comes from Michael Seater, who plays her oldest son. He is perfect as the responsible son who is still young but trying to be the adult in the family. His acting was especially great in the scenes where he confronts his mom about the drugs. Colin Roberts, who plays the younger son, also does a great job.<br /><br />A movie well worth watching, especially because of the acting from Michael Seater and Diane Keaton!","एक भी मां (Diane कीटन) खुद को कई ंयूनतम मजदूरी नौकरियों काम कर पाता है । जब वह निकाल दिया जाता है, वह पाता है कि वह अपने बेटों (माइकल सीटर और कॉलिन रॉबर्ट्स), जिसे अस्थमा है के बाद का समर्थन करने में असमर्थ है । फिर वह उसके दोस्त के पास जाता है और ड्रग्स बेचना शुरू करता है । जल्दी ही पर्याप्त है, वह दवाओं है कि वह बेच रही है के आदी हो जाता है । उसके जीवन नीचे प्रचंड़ आवाज़ आती है, खासकर जब उसके बच्चे, अर्थात् उसके सबसे पुराने बेटे, बाहर सच्चाई का पता लगाने और उसे छोड़ने की धमकी दी । फिर, वह अपने बच्चों की मदद से खुद को भुनाने के लिए संघर्ष लेकिन वह दवा यहोवा जो वह के लिए काम से उसके परिवार की रक्षा कर सकते हैं? < br/> < br/> वाह! यह लाइफटाइम फिल्म मैं कभी देखा है सबसे अच्छा अभिनय के कुछ है! Diane कीटन बहुत प्रतिक्रिया करता है, और उसके चरित्र पागल के रूप में बंद आता है, लेकिन वह बेहद कायल था । वह बहुत बेहतर कॉमेडी की तुलना में नाटक के लिए अनुकूल है । हालांकि, फिल्म में सर्वश्रेष्ठ प्रदर्शन माइकल सीटर से आता है, जो उसके सबसे पुराने बेटे को खेलता है । वह जिम्मेदार बेटे के रूप में परिपूर्ण है जो अभी भी जवान है लेकिन परिवार में बालिग होने की कोशिश कर रहा है । अपने अभिनय के दृश्यों में विशेष रूप से महान था, जहां वह दवाओं के बारे में अपनी मां का सामना । छोटे बेटे की भूमिका निभाने वाले कॉलिन रॉबर्ट्स भी बहुत अच्छा काम करते हैं । < br/> < br/> एक फिल्म अच्छी तरह से देखने लायक, विशेष रूप से माइकल सीटर और Diane कीटन से अभिनय की वजह से!",9
"Carl Brashear (Cuba Gooding, Jr.) was born to sharecroppers in the deep south. He joins the navy, whereupon he tells his father he will be back. The father gives him an old radio, and Brashear leaves on the navy bus. The Most valuable thing his unemotional father taught him was, ""Never quit"". After a recommendation from a white commander Powers Boothe), who admires his drive and guts, he gets sent to Navy diving school at Bayonne, NJ. He endures harassment from his pals in uniform and from his trainer, Chief Navy Master Diver, Billy Sunday (Robert De Niro), and from the commanding officer, called pappy, (Hal Holbrook, who ""has almost as many loose screws as an old car"". They all want to make him drop out, and the prejudice is quite fierce.The dangers of diving prove a further setback when he loses a leg due to an accident on board ship. Despite this setback, he tells his wife that he will train and achieve his objective, and with the help of Billy Sunday, (now both joined in commiseration in their sufferings), they train and he is able to become the first black Navy diver with his artificial limb despite the skepticism of a highly mocking and doubtful captain at the Navy Department hearing in Washington, DC to determine if he meets the criteria. An inspirational movie, showing that determination can overcome all odds.","कार्ल Brashear (क्यूबा गुड, जूनियर) का जन्म दीप दक्षिण में बटाईदार के लिए हुआ था । वह नौसेना में शामिल है, whereupon वह अपने पिता से कहता है कि वह वापस आ जाएगा । पिता उसे एक पुराना रेडियो, और नेवी बस पर Brashear पत्ते देता है । सबसे मूल्यवान बात अपने भावुक पिता उसे सिखाया गया था, ""कभी नहीं छोड़ना"" । एक सफेद कमांडर शक्तियों बूथ से एक सिफारिश के बाद), जो अपने अभियान और हिंमत प्रशंसा करता है, वह Bayonne, ंयू जर्सी में नौसेना डाइविंग स्कूल के लिए भेजा जाता है । वह वर्दी में अपने दोस्तों से उत्पीड़न सदा और अपने ट्रेनर से, मुख्य नौसेना मास्टर गोताखोर, बिली रविवार (रॉबर्ट डी निरो), और कमांडिंग अधिकारी से, pappy कहा जाता है, (एचएएल होलब्रुक, जो ""लगभग एक पुरानी कार के रूप में कई ढीला शिकंजा है."" वे सब उसे बाहर छोड़ करना चाहते हैं, और पूर्वाग्रह काफी भयंकर है । डाइविंग के खतरों एक और झटका जब वह बोर्ड जहाज पर एक दुर्घटना के कारण एक पैर खो देता है साबित होते हैं । इस झटके के बावजूद, वह अपनी पत्नी को बताता है कि वह ट्रेन और अपने उद्देश्य को प्राप्त करने, और बिली रविवार की मदद से, (अब दोनों अपने दुखों में commiseration में शामिल हो गए), वे ट्रेन और वह अपने कृत्रिम अंग के साथ पहली काले नौसेना के गोताखोर बनने के बावजूद कर रहा है वाशिंगटन, डीसी में नौसेना विभाग की सुनवाई में एक बेहद मजाक और संदिग्ध कप्तान की उलझन अगर वह मानदंडों को पूरा करता है । एक प्रेरणादायक फिल्म, कि दृढ़ संकल्प दिखा सभी बाधाओं को दूर कर सकते हैं ।",10
"*** Spoilers*<br /><br />My dad had taped this movie for me when I was 3. By age 5, I had watched it over 400 times. I just watched it and watched it. And I still do today! It has a grim storyline, a lamb's mother is killed by a wolf--a very emotional scene--and wants to become a wolf, like him. After years of training, the lamb is made into a really REALLY evil looking thing. He and the wolf travel to his old barn, but he cannot kill the lambs, no matter how much he wishes to. He ends up killing the wolf, but is no longer seen as a lamb by his former friends, and can't return to his previous way of life.<br /><br />The art is beautiful, the songs are..well, okay, and the voice acting is better than some things today.<br /><br />All in all, you just *have* to see this movie, it is a great masterpiece. Although, it's very hard to find today.<br /><br />","विफल * < br/> < br/> मेरे पिताजी ने मेरे लिए इस फिल्म को टेप किया था जब मैं 3 था । 5 साल की उंर से, मैं इसे ४०० बार देखा था । मैं सिर्फ यह देखा और इसे देखा । और मैं आज भी करते हैं! यह एक गंभीर कहानी है, एक भेड़ की माँ एक भेड़िया द्वारा मार डाला है-एक बहुत ही भावनात्मक दृश्य-और उसे पसंद एक भेड़िया बनना चाहता है । प्रशिक्षण के वर्षों के बाद, मेमने वास्तव में एक सच में बुराई देख बात में किया जाता है । वह और भेड़िया अपने पुराने खलिहान की यात्रा करते हैं, लेकिन वह मेमनों को नहीं मार सकते, चाहे वह कितनी भी इच्छा क्यों न हो । वह समाप्त होता है भेड़िया की हत्या, लेकिन अब अपने पूर्व दोस्तों द्वारा एक भेड़ के समान नहीं देखा है, और जीवन के अपने पिछले रास्ते पर वापस नहीं कर सकते । < br/> < br/> कला सुंदर है, गाने हैं.. खैर, ठीक है, और आवाज अभिनय आज कुछ चीजों से बेहतर है । < br/> < br/> सब में सब, तुम सिर्फ * * है इस फिल्म को देखने के लिए, यह एक महान कृति है । हालांकि, यह बहुत मुश्किल है आज खोजने के लिए । < br/> < br/>",10
"I cried my heart out, watching this movie. I have never suffered from any eating disorder, but I think this must be a very true picture.<br /><br />Alison Lohman is excellent! She expresses these feelings amazingly well. My teenage years came back to me so vividly. Anyone who has gone through difficult times as a child or teenager will be able to relate to this movie. I recommend you all to see it!<br /><br />The music is great too - I've now discovered Diana Lorden.<br /><br />I'm also looking forward to seeing Alison Lohman in White Oléander, because I am positive she is perfectly suited for the role as Agnes.","मैं अपने दिल रोया बाहर, इस फिल्म देख रहे हैं । मैं किसी भी खा विकार से सामना नहीं किया है, लेकिन मुझे लगता है कि यह एक बहुत ही सही तस्वीर होनी चाहिए । < br/> < br/> एलिसन Lohman उत्कृष्ट है! वह इन भावनाओं को आश्चर्यजनक रूप से व्यक्त करता है । मेरे किशोर साल मेरे पास वापस आया तो ताजा । जो कोई एक बच्चे या किशोरी के रूप में मुश्किल समय से गुजर गया है इस फिल्म से संबंधित करने में सक्षम हो जाएगा । मैं आप सभी को यह देखने के लिए सुझाव है! < br/> < br/> संगीत भी महान है-मैं अब डायना Lorden की खोज की है । < br/> < br/> मैं भी सफेद Oléander में एलिसन Lohman देखने के लिए आगे देख रहा हूं, क्योंकि मैं सकारात्मक वह पूरी तरह एग्नेस के रूप में भूमिका के लिए अनुकूल है हूं ।",10
