"Worst movie I have seen since Gingerale Afternoon. I suppose that this is a horror/comedy. I pretty much predicted every scene in this movie. The special-effects were not so special. I believe that I could come up with as good of effects from what I have lying around the house. I wish I could have something good to say about this movie, but I am afraid that I don't. Even Coolio should be ashamed of appearing in such a turkey. I do, after a little thought, have one thing good to say about this movie - it ended.","सबसे खराब फिल्म मैं Gingerale दोपहर के बाद से देखा है । मुझे लगता है कि यह एक डरावनी/ मैं बहुत ज्यादा इस फिल्म में हर दृश्य की भविष्यवाणी की । विशेष-प्रभाव इतने खास नहीं थे । मुझे विश्वास है कि मैं क्या मैं घर के आसपास झूठ बोल रहे है से प्रभाव के रूप में अच्छा के साथ आ सकता है । काश मैं इस फिल्म के बारे में कहना अच्छा कुछ हो सकता है, लेकिन मुझे डर है कि मैं नहीं हूं । यहां तक कि Coolio को ऐसे तुर्की में दिखने में शर्म आनी चाहिए । मैं, एक छोटे से सोचा के बाद, एक बात अच्छी इस फिल्म के बारे में कहना है-यह खत्म हो गया ।",1
"This is a movie of tired, yet weirdly childish, clichés. There's a Nazi witch master performing sf-related experiments in the basement? Oh please! <br /><br />Aiming for a creeping sense of horror and fear, the general impression of the film is that of a very immature conception of fright. Not having any expectations beforehand, I am left with: an aged Xander from Buffy and a heroine with ape-like face who doesn't seem to know how to act. Said Adrienne Barbeau have I only only encountered before in the much more enjoyable ""Cannibal Women in the Avocado Jungle of Death"".<br /><br />Camera and editing adds to the general impression of lame.","यह थक गया, अभी तक अजीब बचकाना, पुरानी की एक फिल्म है । वहां एक नाजी डायन के तहखाने में एस एफ से संबंधित प्रयोगों प्रदर्शन मास्टर है? ओह कृपया! < br/> < br/> हॉरर और डर की एक खौफनाक भावना के लिए लक्ष्य, फिल्म के सामान्य धारणा है कि डर के एक बहुत ही अपरिपक्व गर्भाधान की है. नहीं किसी भी उंमीदों से पहले, मैं के साथ छोड़ दिया हूं: Buffy से एक वृद्ध Xander और बंदर के साथ एक नायिका की तरह चेहरा जो पता नहीं कैसे कार्य करने के लिए लगता है । ने कहा कि Adrienne Barbeau है मैं केवल मौत के Avocado जंगल में बहुत अधिक मनोरंजक ""नरभक्षी महिलाओं में पहले ही सामना करना पड़ा"" । < br/> < br/> कैमरा और संपादन लंगड़ा की सामांय छाप करने के लिए कहते हैं ।",2
This unpleasant film has little to recommend it. Dolph Lundgren gives a performance that is better than either this script or his other action films have allowed. And there are occasional snippets of dialog that suggest the film might have been able to provide some insight into a bizarre subculture.<br /><br />But no. Motivations are either murky or trite. Most of the acting is sub-par. The script creates needless confusion. And the director's needless fascination with focusing on gore is distracting.<br /><br />It's hard to imagine who the audience is for this film.,इस अप्रिय फिल्म के लिए यह सिफारिश करने के लिए थोड़ा है । Dolph Lundgren एक प्रदर्शन है कि या तो इस स्क्रिप्ट या अपने अंय एक्शन फिल्मों की अनुमति दी है से बेहतर है देता है । और वहां कभी संवाद के टुकड़े कि सुझाव है कि फिल्म गया है एक विचित्र उपसंस्कृति में कुछ अंतर्दृष्टि प्रदान कर सकते हैं । < br/> < br/> लेकिन नहीं. प्रेरणाएं या तो संदिग्ध या trite हैं । अभिनय के अधिकांश उप सममूल्य है । स्क्रिप्ट अनावश्यक भ्रम पैदा करता है । और गोर पर ध्यान केंद्रित करने के साथ निर्देशक की अनावश्यक आकर्षण विचलित कर रहा है । < br/> < br/> यह कल्पना करना कठिन है कि दर्शक इस फिल्म के लिए कौन है.,2
"Just as ""ITS A MAD, MAD, MAD, MAD WORLD"" is at the top of my list for all time greatest comedies ever made, this one is at the very bottom. (Of course, I could be wrong-not having seen ""SAVING SILVERMAN"") In other words, it's a lame, lame, lame, lame comedy.<br /><br />Rating: 1/2* out of *****","बस के रूप में ""अपनी एक पागल, पागल, पागल, दुनिया"" सभी समय सबसे बड़ी हास्य कभी बनाया के लिए मेरी सूची के शीर्ष पर है, यह एक बहुत नीचे है । (बेशक, मैं गलत हो सकता है-नहीं देखा ""SILVERMAN बचत"") दूसरे शब्दों में, यह एक लंगड़ा, लंगड़ा, लंगड़ा, लंगड़ा कॉमेडी है । < br/> < br/> Rating: 1/2 * * * * * * से बाहर",1
"This film had such promise!! What a great idea, an underdog paintball team struggling for recognition and personal glory, only to lose it's speed due to bad dialoge, poor editing and a half-written story. The characters in the beginning were interesting, only to lose steam half way through to become one dimensional people sputtering out tired one-liners.<br /><br />Maybe if they spent some more time on the story and dialoge it would have been a great movie, instead of a almost afterthought effort.","इस फिल्म में ऐसा वादा था!! क्या एक महान विचार है, एक हारने पेंटबॉल मांयता और व्यक्तिगत महिमा के लिए संघर्ष कर टीम, केवल यह बुरा संवाद, गरीब संपादन और एक आधा कहानी लिखित की वजह से गति खोने के लिए । शुरुआत में अक्षर दिलचस्प थे, केवल के माध्यम से भाप आधा रास्ता खोने के लिए एक आयामी बाहर sputtering थक एक लाइनर लोगों बनने के लिए । < br/> < br/> हो सकता है अगर वे कहानी और डायलॉग पर कुछ और समय बिताया यह एक महान फिल्म होती, बजाय एक लगभग सोचकर प्रयास ।",4
"After reading the first 5 reviews on IMDb I was very enthusiastic about this movie. But it's really an awful movie, the total time you see the alien is about 5 minutes (the rest of the movie is cheap suspense), the acting is over the top en the story, oh boy, which story?<br /><br />The story doesn't seem to go in a direction, first they capture the alien (after 7 years! they finally succeed), then they don't know what to do with it (after 7 years?) and even want to release it (why the hell did they capture it?). Then the girlfriend, who's acting is the most over the top, wants to walk away from this madness, then suddenly she doesn't, then again, she does and then she doesn't. Then they come to the conclusion that killing the alien will kill the whole human race (and remember, in all those years no other human have seen these permanently settled aliens) and what do they do? They torture it and blow a bunch of aliens to peaces.<br /><br />This is my first review on IMDb, I'm a very lazy person who doesn't write very soon, so listen to my warning: this move is not worth your time, don't watch this movie.","IMDb पर पहले 5 समीक्षाएं पढ़ने के बाद मैं इस फिल्म के बारे में बहुत उत्साही था । लेकिन यह वास्तव में एक भयानक फिल्म है, कुल समय आप देख विदेशी के बारे में 5 मिनट (फिल्म के बाकी सस्ते रहस्य है), अभिनय शीर्ष कहानी एन, ओह लड़के, जो कहानी पर है? < br/> < br/> कहानी किसी दिशा में जाने की नहीं लगती , पहले वे विदेशी पर कब्जा (7 साल के बाद! वे अंत में सफल), तो वे नहीं जानते कि इसके साथ क्या करना है (7 साल के बाद?) और यहां तक कि इसे जारी (क्यों नरक वे इसे कब्जा करना चाहते हैं?) । फिर प्रेमिका, जो अभिनय है शीर्ष पर सबसे अधिक है, इस पागलपन से दूर चलना चाहता है, तो अचानक वह नहीं है, तो फिर, वह करता है और फिर वह नहीं करता है । तो वे इस निष्कर्ष पर आते है कि हत्या विदेशी पूरे मानव जाति को मार देंगे (और याद है, उन सभी वर्षों में कोई अंय मानव इन स्थाई रूप से बसे एलियंस देखा है) और वे क्या करते हो? वे इसे यातना और शांति के लिए एलियंस का एक गुच्छा उड़ा । < br/> < br/> यह मेरी IMDb पर पहली समीक्षा है, I ' ma बहुत आलसी व्यक्ति जो बहुत जल्द ही लिख नहीं करता है, तो मेरी चेतावनी को सुनो: इस कदम अपने समय के लायक नहीं है, इस फिल्म को देखने नहीं है ।",1
"A young boy sees his mother getting killed and his father hanging himself. 20 years later he gets a bunch of friends together to perform an exorcism on himself so he won't turn out like his father. All the stock characters are in place: the nice couple; the ""funny"" guy; the tough (but sensitive) hood; the smart girl (she wears glasses--that's how we know); the nerd and two no-personality blondes. It all involves some stupid wooden statue that comes to life (don't ask) and kills people. I knew I was in trouble when, after a great opening scene, we jump to 20 years later--ALL bad horror movies do that!<br /><br />The dialogue is atrocious, the acting is bad (except for Betsy Palmer--why Betsy?) and the killings are stupid and/or unimaginative. My favorite scene is when two people are supposedly having sex and the statue knocks the guy off the bed to show he's fully dressed! A real bad, stupid incoherent horror film. Avoid at all costs.","एक जवान लड़का अपनी मां को देखता रहा और उसके पिता खुद फांसी लगा कर देखते रहे. 20 साल बाद वह दोस्तों का एक गुच्छा एक साथ अपने आप पर एक फूंक प्रदर्शन तो वह अपने पिता की तरह बाहर नहीं बारी हो जाता है । सभी शेयर पात्रों जगह में हैं: अच्छा जोड़ा; ""अजीब आदमी""; कठिन (लेकिन संवेदनशील) हुड; स्मार्ट लड़की (वह चश्मा पहनता है-कि हम कैसे जानते हैं); बेवकूफ और दो नहीं व्यक्तित्व गोरे । यह सब कुछ बेवकूफ लकड़ी की मूर्ति है कि जीवन की बात आती है (पूछो) और लोगों को मारता नहीं है शामिल है । मुझे पता था कि मैं मुसीबत में था, जब एक महान उद्घाटन दृश्य के बाद, हम 20 साल बाद कूद-सब बुरा हॉरर फिल्मों है कि! < br/> < br/> संवाद घोर है, अभिनय बुरा है (Betsy पामर को छोड़कर--क्यों Betsy?) और हत्याएं बेवकूफी और/ मेरा पसंदीदा दृश्य है जब दो लोगों को माना जाता है सेक्स कर रहे है और प्रतिमा बिस्तर से आदमी दस्तक देता है दिखाने के लिए वह पूरी तरह से तैयार है! एक असली बुरा, बेवकूफ बेतुका हॉरर फिल्म । हर कीमत पर बचें ।",1
"Tobe Hooper is quite possibly the biggest fluke the horror genre has to offer. Like any other horror fan, I loved the Texas Chainsaw, but I think that in order to put your name in front on a movie title, you should have at least more than one hit movie. I can't really think of any other movie Hooper has done (on his own, don't count Poltergeist) that has really made an impact on the horror genre or film world. And this movie, Night Terrors, just backs up my point.<br /><br />Poor Robert Englund, I give him credit for at least doing a good job with the awful material he was given. He did what he could. As for the movie itself? Pure drudge. Unnecessary nude scenes every five minutes, a story that must have been penned in an our, and really just awful scenery, music, and cinematography. Nothing in this film is redeemable. Don't waste your time.<br /><br />Overall, 1 out of 10. I feel sorry for Hooper, his career seems like it was over before it really ever got started. I hope that he's able to pump out at least one more good flick, that way he can do his cult status some justice.<br /><br />","टोबे हुप्स काफी संभवतः सबसे बड़ी अस्थाई हॉरर शैली के लिए प्रस्ताव दिया है । किसी भी अंय डरावनी प्रशंसक की तरह, मैं टेक्सास Chainsaw प्यार करता था, लेकिन मुझे लगता है कि आदेश में एक फिल्म के शीर्षक पर सामने अपना नाम डाल करने के लिए, आप एक से अधिक हिट फिल्म से कम होना चाहिए । मैं सच में किसी भी अंय फिल्म हुप्स के बारे में सोच नहीं (अपने दम पर किया है, Poltergeist गिनती नहीं कर सकते हैं) है कि वास्तव में हॉरर शैली या फिल्मी दुनिया पर एक प्रभाव बना दिया है । और यह फिल्म, रात आतंकियों, बस मेरी बात का पीठ । < br/> < br/> बेचारे रॉबर्ट Englund, मैं उसे कम करने के लिए ऋण दे भयानक सामग्री वह दिया गया था के साथ एक अच्छा काम कर रही है । उसने जो किया वह कर सकता था । फिल्म के लिए के रूप में ही? शुद्ध परिश्रम से काम. अनावश्यक नग्न दृश्यों हर पांच मिनट, एक कहानी है कि एक हमारे में लिखे गए है चाहिए, और वास्तव में सिर्फ भयानक दृश्यों, संगीत, और छायांकन । इस फिल्म में कुछ भी भुनाने वाला नहीं है. अपना समय बर्बाद मत करो । < br/> < br/> कुल मिलाकर, 10 में से 1. मैं हुप्स के लिए खेद है, अपने कैरियर की तरह लगता है यह खत्म हो गया था इससे पहले कि वास्तव में कभी शुरू हो गया । मुझे आशा है कि वह बाहर पंप करने में सक्षम है कम से कम एक और अच्छा झटका, उस तरह वह अपने पंथ स्थिति कुछ ंयाय कर सकते हैं । < br/> < br/>",1
"""Laugh, Clown Laugh"" released in 1928, stars the legendary Lon Chaney as a circus clown named Tito. Tito has raised a foundling (a young and beautiful Loretta Young) to adulthood and names her Simonetta. Tito has raised the girl in the circus life, and she has become an accomplished ballerina. While Chaney gives his usual great performance, I could not get past the fact that Tito, now well into middle age, has the hots for the young Simonetta. Although he is not her biological father, he has raised her like a daughter. That kind of ""ick"" factor permeates throughout the film. Tito competes for Simonetta's affections with a young and handsome 'Count' Luigi (Nils Asther). Simonetta clearly falls for the young man, but feels guilt about abandoning Tito (out of loyalty, not romantic love). The whole premise of the film is ridiculous, and I find it amazing that no one in the film tells Tito what a stupid old fool he is being (until he reveals it himself at the end). The film is noteworthy only because of Loretta Young, who would go on to have a great career. While I adore Chaney's brilliance as an actor, this whole film seems off to me and just downright creepy.","""हंसो, जोकर हंसो"" १९२८ में जारी, एक सर्कस जोकर नाम के रूप में महान लंदन चैनी सितारे तितो । तितो वयस्कता और उसके Simonetta नाम के लिए एक त्यक्त (एक युवा और सुंदर Loretta युवा) उठाया गया है । तितो सर्कस जीवन में लड़की उठाया है, और वह एक निपुण बैले बन गया है । जबकि चैनी अपने सामांय महान प्रदर्शन देता है, मैं सच है कि तितो, मध्यम उंर में अब अच्छी तरह से पिछले नहीं मिल सकता है, युवा Simonetta के लिए hots है । हालांकि वह अपने जैविक पिता नहीं है, वह उसे एक बेटी की तरह उठाया है । इस तरह की फिल्म में ""ick"" फैक्टर रिस रहा है । तितो एक युवा और सुंदर ' गणना ' Luigi (निल्स Asther) के साथ Simonetta के प्रभाव के लिए प्रतिस्पर्धा । Simonetta स्पष्ट रूप से जवान आदमी के लिए गिर जाता है, लेकिन तितो छोड़ने के बारे में अपराध लगता है (वफादारी से बाहर, रोमांटिक प्यार नहीं) । फिल्म का पूरा आधार हास्यास्पद है, और मैं यह आश्चर्यजनक है कि फिल्म में कोई भी नहीं बताता है कि तितो क्या एक बेवकूफ पुराने मूर्ख वह जा रहा है (जब तक वह खुद को पता चलता है अंत में) । उल्लेखनीय है कि फिल्म केवल Loretta युवा की है, जो एक महान कैरियर के लिए पर जाना होगा । जब मैं एक अभिनेता के रूप में है चैनी प्रतिभा पसंद है, इस पूरी फिल्म मेरे लिए बंद है और सिर्फ चहुंमुखी डरावना लगता है ।",4
"When I was younger, I thought the first film was really good in childhood, so I decided to see the sequel. This is an example of why some films shouldn't have sequels, because the first film is usually best, and it is. Basically now that Ariel and Eric are married they have a daughter who isn't allowed outside the house because they are worried about the sister of Ursula (the octopus legged villain from film one), Morgana getting to her. When the kid gets out she asks Ursula's sister to turn her into a mermaid, like her Mum was. This makes Ariel go back to the sea to find her. The same good voice artists, it's just the story that could have had a bit more thought. Adequate!","जब मैं छोटा था, मैंने सोचा कि पहली फिल्म बचपन में वास्तव में अच्छा था, तो मैं अगली कड़ी देखने का फैसला किया । यह क्यों कुछ फिल्मों की अगली कड़ी नहीं होनी चाहिए का एक उदाहरण है, क्योंकि पहली फिल्म आमतौर पर सबसे अच्छा है, और यह है । मूल रूप से अब है कि एरियल और एरिक शादी कर रहे है वे एक बेटी है जो घर के बाहर की अनुमति नहीं है क्योंकि वे Ursula की बहन के बारे में चिंतित है (एक फिल्म से ऑक्टोपस पैर खलनायक), मृगतृष्णा उसे हो रही है । जब बच्चे बाहर हो जाता है वह Ursula बहन पूछता है उसे एक मत्स्यस्त्री में बारी, उसकी मां की तरह था । यह एरियल समुद्र में वापस जाने के लिए उसे खोजने के लिए बनाता है । वही अच्छी आवाज कलाकारों, यह सिर्फ कहानी है कि थोड़ा और सोचा था हो सकता है । पर्याप्त!",3
